customer_id,invoice_date,order_value,cumulative_lifetime_spend
14527.0,2011-05-24 12:14:00,138.87,3353.08
14527.0,2011-06-08 12:21:00,209.28,3562.36
14527.0,2011-06-15 12:55:00,144.26,3706.62
14527.0,2011-06-22 12:32:00,86.65,3793.27
14527.0,2011-06-29 14:17:00,125.95,3919.22
14527.0,2011-07-07 12:47:00,117.8,4037.02
14527.0,2011-07-14 12:29:00,139.95,4176.97
14527.0,2011-07-21 12:23:00,121.54,4298.51
14527.0,2011-07-27 12:38:00,260.56,4559.07
14527.0,2011-07-28 14:16:00,23.5,4582.57
14527.0,2011-08-03 12:31:00,166.72,4749.29
14527.0,2011-08-09 16:27:00,150.74,4900.03
14527.0,2011-08-15 12:07:00,106.34,5006.37
14527.0,2011-08-24 12:11:00,130.03,5136.4
14527.0,2011-09-02 12:37:00,145.02,5281.42
14527.0,2011-09-12 12:20:00,207.57,5488.99
14527.0,2011-09-21 12:46:00,186.26,5675.25
14527.0,2011-09-29 12:23:00,160.7,5835.95
14527.0,2011-10-06 12:35:00,167.46,6003.41
14527.0,2011-10-13 13:00:00,131.48,6134.89
14527.0,2011-10-20 12:11:00,181.95,6316.84
14527.0,2011-10-25 12:30:00,232.71,6549.55
14527.0,2011-10-31 14:03:00,272.67,6822.22
14527.0,2011-11-07 12:56:00,148.82,6971.04
14527.0,2011-11-11 12:24:00,198.29,7169.33
14527.0,2011-11-16 12:29:00,167.61,7336.94
14527.0,2011-11-23 12:05:00,286.8,7623.74
14527.0,2011-11-27 12:01:00,253.13,7876.87
14527.0,2011-12-01 12:25:00,270.61,8147.48
14527.0,2011-12-07 12:19:00,361.34,8508.82
14528.0,2011-11-02 17:09:00,364.22,364.22
14529.0,2011-08-21 14:10:00,135.24,135.24
14529.0,2011-09-23 13:48:00,223.18,358.42
14529.0,2011-10-10 15:27:00,261.62,620.04
14530.0,2011-02-16 10:47:00,698.26,698.26
14530.0,2011-03-22 11:05:00,448.65,1146.91
14530.0,2011-06-07 14:30:00,413.93,1560.84
14530.0,2011-08-03 12:12:00,460.43,2021.27
14530.0,2011-09-07 12:55:00,524.85,2546.12
14530.0,2011-11-14 10:38:00,379.79,2925.91
14532.0,2010-12-22 13:48:00,222.6,222.6
14532.0,2011-01-30 10:27:00,182.8,405.4
14532.0,2011-02-27 10:02:00,386.9,792.3
14532.0,2011-04-17 13:05:00,140.55,932.85
14533.0,2010-12-22 11:07:00,433.5,433.5
14533.0,2011-08-19 12:06:00,301.48,734.98
14533.0,2011-09-11 15:35:00,408.38,1143.36
14533.0,2011-10-02 12:22:00,326.8,1470.16
14533.0,2011-10-06 14:45:00,303.5,1773.66
14533.0,2011-10-10 17:13:00,23.4,1797.06
14533.0,2011-11-15 12:05:00,152.66,1949.72
14534.0,2011-01-25 12:33:00,355.12,355.12
14534.0,2011-02-07 11:15:00,295.45,650.57
14534.0,2011-02-15 13:00:00,120.16,770.73
14534.0,2011-03-09 11:05:00,188.25,958.98
14534.0,2011-03-15 12:19:00,137.9,1096.88
14534.0,2011-04-06 15:31:00,187.7,1284.58
14534.0,2011-05-10 14:57:00,221.15,1505.73
14534.0,2011-05-24 12:04:00,211.5,1717.23
14534.0,2011-06-06 12:22:00,144.97,1862.2
14534.0,2011-06-23 14:11:00,421.39,2283.59
14534.0,2011-07-08 15:56:00,243.22,2526.81
14534.0,2011-07-27 15:09:00,223.39,2750.2
14534.0,2011-08-12 11:22:00,153.85,2904.05
14534.0,2011-09-05 12:20:00,131.64,3035.69
14534.0,2011-10-05 12:49:00,745.37,3781.06
14534.0,2011-11-16 11:05:00,296.76,4077.82
14534.0,2011-11-22 11:24:00,238.41,4316.23
14534.0,2011-12-07 12:19:00,130.82,4447.05
14535.0,2011-04-05 12:50:00,853.97,853.97
14535.0,2011-08-04 15:04:00,799.94,1653.91
14535.0,2011-10-10 15:39:00,1210.28,2864.19
14536.0,2011-03-25 12:21:00,171.8,171.8
14537.0,2011-10-13 10:54:00,355.56,355.56
14538.0,2011-03-28 14:57:00,106.5,106.5
14538.0,2011-10-06 10:31:00,281.75,388.25
14539.0,2011-10-26 12:03:00,72.13,72.13
14539.0,2011-11-24 09:50:00,465.35,537.48
14540.0,2011-02-03 15:02:00,195.9,195.9
14540.0,2011-09-25 12:34:00,485.63,681.53
14540.0,2011-11-30 10:15:00,314.73,996.26
14541.0,2011-01-24 14:16:00,163.04,163.04
14541.0,2011-01-27 15:51:00,316.21,479.25
14541.0,2011-02-25 10:46:00,292.4,771.65
14541.0,2011-02-25 15:27:00,69.0,840.65
14541.0,2011-04-11 12:17:00,134.8,975.45
14541.0,2011-05-09 17:24:00,38.3,1013.75
14541.0,2011-06-24 10:31:00,301.9,1315.65
14541.0,2011-10-12 10:08:00,146.0,1461.65
14542.0,2011-06-07 08:19:00,103.25,103.25
14543.0,2010-12-10 11:51:00,254.4,254.4
14543.0,2011-01-25 11:41:00,303.8,558.2
14543.0,2011-02-16 14:40:00,388.05,946.25
14543.0,2011-03-16 12:43:00,328.6,1274.85
14543.0,2011-03-16 12:44:00,15.0,1289.85
14543.0,2011-03-31 15:00:00,296.2,1586.05
14543.0,2011-04-01 10:43:00,283.21,1869.26
14543.0,2011-05-09 13:59:00,352.54,2221.8
14543.0,2011-06-02 16:26:00,233.75,2455.55
14543.0,2011-06-10 12:24:00,19.8,2475.35
14543.0,2011-06-21 13:37:00,327.45,2802.8
14543.0,2011-08-04 18:18:00,161.4,2964.2
14543.0,2011-08-23 12:26:00,300.9,3265.1
14543.0,2011-09-27 10:26:00,36.65,3301.75
14543.0,2011-11-09 13:36:00,312.78,3614.53
14543.0,2011-11-11 12:45:00,15.8,3630.33
14544.0,2010-12-13 12:50:00,1121.92,1121.92
14544.0,2011-11-15 15:06:00,902.53,2024.45
14546.0,2011-04-05 12:37:00,561.29,561.29
14546.0,2011-05-22 11:41:00,313.59,874.88
14546.0,2011-09-23 13:11:00,727.22,1602.1
14546.0,2011-10-30 11:47:00,476.0,2078.1
14546.0,2011-12-04 13:00:00,499.99,2578.09
14547.0,2011-10-16 14:35:00,490.2,490.2
14547.0,2011-11-06 14:39:00,478.1,968.3
14547.0,2011-11-13 12:27:00,1117.08,2085.38
14547.0,2011-11-20 14:24:00,507.68,2593.06
14547.0,2011-11-23 10:23:00,400.4,2993.46
14547.0,2011-11-27 13:49:00,534.58,3528.04
14547.0,2011-12-05 12:59:00,326.05,3854.09
14547.0,2011-12-06 11:06:00,153.45,4007.54
14548.0,2011-01-26 08:38:00,326.4,326.4
14548.0,2011-07-12 12:19:00,326.4,652.8
14549.0,2011-02-01 13:47:00,289.24,289.24
14550.0,2011-10-26 12:14:00,340.79,340.79
14550.0,2011-11-29 12:12:00,424.83,765.62
14551.0,2011-05-19 18:21:00,125.43,125.43
14551.0,2011-11-21 13:36:00,60.8,186.23
14552.0,2011-07-11 12:49:00,165.07,165.07
14553.0,2011-01-04 15:40:00,201.94,201.94
14553.0,2011-05-05 11:08:00,110.38,312.32
14553.0,2011-11-06 13:32:00,211.07,523.39
14553.0,2011-11-06 14:06:00,194.4,717.79
14553.0,2011-11-20 13:20:00,141.48,859.27
14554.0,2011-10-18 13:04:00,351.83,351.83
14554.0,2011-11-16 13:25:00,1219.25,1571.08
14554.0,2011-11-22 17:15:00,82.91,1653.99
14554.0,2011-11-29 16:44:00,727.05,2381.04
14555.0,2011-02-10 17:19:00,197.94,197.94
14555.0,2011-10-13 16:24:00,126.2,324.14
14557.0,2011-09-15 15:48:00,788.38,788.38
14560.0,2010-12-17 09:22:00,408.17,408.17
14560.0,2011-01-27 12:13:00,152.25,560.42
14560.0,2011-02-04 11:13:00,46.7,607.12
14560.0,2011-02-10 13:27:00,62.6,669.72
14560.0,2011-03-01 15:12:00,34.75,704.47
14560.0,2011-03-08 12:57:00,301.4,1005.87
14560.0,2011-03-20 10:51:00,96.6,1102.47
14560.0,2011-03-24 13:45:00,62.38,1164.85
14560.0,2011-05-27 16:00:00,67.15,1232.0
14560.0,2011-06-30 17:16:00,17.0,1249.0
14560.0,2011-07-28 11:18:00,73.8,1322.8
14560.0,2011-08-22 12:45:00,57.2,1380.0
14560.0,2011-08-22 12:46:00,34.0,1414.0
14560.0,2011-09-02 15:50:00,50.4,1464.4
14560.0,2011-09-06 10:27:00,100.8,1565.2
14560.0,2011-10-07 12:14:00,264.62,1829.82
14560.0,2011-10-27 11:42:00,53.64,1883.46
14560.0,2011-10-27 11:47:00,95.23,1978.69
14560.0,2011-11-08 13:10:00,60.6,2039.29
14560.0,2011-11-10 17:45:00,65.28,2104.57
14560.0,2011-11-23 09:35:00,92.4,2196.97
14560.0,2011-12-02 15:22:00,40.8,2237.77
14561.0,2011-06-08 13:26:00,222.07,222.07
14561.0,2011-06-30 13:43:00,344.92,566.99
14561.0,2011-09-25 12:39:00,513.77,1080.76
14562.0,2011-02-08 14:45:00,262.85,262.85
14562.0,2011-02-23 15:11:00,171.85,434.7
14562.0,2011-04-21 19:55:00,481.4,916.1
14562.0,2011-06-09 19:55:00,215.39,1131.49
14562.0,2011-07-14 11:30:00,603.54,1735.03
14562.0,2011-08-04 20:01:00,250.32,1985.35
14562.0,2011-09-08 19:58:00,354.53,2339.88
14562.0,2011-09-14 13:23:00,177.44,2517.32
14562.0,2011-09-18 10:35:00,154.95,2672.27
14562.0,2011-09-22 19:54:00,357.45,3029.72
14562.0,2011-10-16 14:07:00,405.02,3434.74
14562.0,2011-10-21 11:49:00,211.78,3646.52
14562.0,2011-11-01 14:35:00,195.48,3842.0
14562.0,2011-11-10 10:49:00,372.42,4214.42
14562.0,2011-11-15 15:33:00,215.84,4430.26
14562.0,2011-11-28 14:39:00,321.19,4751.45
14562.0,2011-12-06 10:41:00,61.2,4812.65
14562.0,2011-12-06 11:05:00,262.12,5074.77
14565.0,2010-12-13 13:25:00,1167.41,1167.41
14565.0,2011-05-18 13:09:00,710.14,1877.55
14565.0,2011-08-18 15:51:00,682.77,2560.32
14565.0,2011-09-05 09:07:00,538.8,3099.12
14566.0,2011-08-21 11:05:00,1432.0,1432.0
14567.0,2011-08-01 13:48:00,800.76,800.76
14567.0,2011-10-14 10:21:00,729.6,1530.36
14569.0,2011-12-08 14:58:00,227.39,227.39
14570.0,2011-03-04 10:39:00,167.91,167.91
14570.0,2011-03-04 10:58:00,50.15,218.06
14572.0,2011-01-19 17:23:00,335.63,335.63
14572.0,2011-03-16 16:38:00,625.85,961.48
14572.0,2011-03-30 16:34:00,116.45,1077.93
14572.0,2011-07-15 16:06:00,400.76,1478.69
14572.0,2011-08-21 13:46:00,610.75,2089.44
14572.0,2011-10-30 14:04:00,608.35,2697.79
14572.0,2011-12-06 14:40:00,135.05,2832.84
14573.0,2010-12-02 19:59:00,413.1,413.1
14573.0,2011-02-25 17:25:00,169.15,582.25
14573.0,2011-03-03 11:07:00,134.5,716.75
14573.0,2011-03-27 15:46:00,165.83,882.58
14573.0,2011-05-11 12:32:00,311.11,1193.69
14573.0,2011-05-23 11:52:00,183.26,1376.95
14573.0,2011-05-23 12:15:00,1.95,1378.9
14573.0,2011-06-10 11:28:00,157.76,1536.66
14573.0,2011-06-13 11:15:00,116.76,1653.42
14576.0,2010-12-02 17:51:00,35.4,35.4
14577.0,2010-12-12 11:26:00,346.9,346.9
14577.0,2011-04-21 11:31:00,121.11,468.01
14577.0,2011-06-29 11:46:00,178.63,646.64
14577.0,2011-11-27 12:47:00,213.07,859.71
14578.0,2011-12-06 17:18:00,168.63,168.63
14581.0,2011-11-23 12:39:00,138.6,138.6
14582.0,2011-10-30 11:56:00,114.11,114.11
14583.0,2011-05-18 11:28:00,174.51,174.51
14583.0,2011-06-07 12:47:00,139.82,314.33
14583.0,2011-06-27 12:28:00,162.82,477.15
14583.0,2011-07-18 12:53:00,310.49,787.64
14583.0,2011-12-04 12:32:00,264.91,1052.55
14584.0,2011-05-25 17:31:00,220.38,220.38
14584.0,2011-05-26 16:30:00,254.42,474.8
14584.0,2011-06-09 20:03:00,354.01,828.81
14584.0,2011-06-23 18:33:00,213.45,1042.26
14585.0,2011-10-20 14:33:00,157.05,157.05
14586.0,2011-03-08 10:04:00,237.36,237.36
14587.0,2011-01-12 13:16:00,220.85,220.85
14587.0,2011-02-01 12:54:00,150.2,371.05
14587.0,2011-02-08 13:28:00,152.87,523.92
14587.0,2011-03-11 14:15:00,202.82,726.74
14587.0,2011-03-25 11:44:00,180.06,906.8
14587.0,2011-04-06 13:28:00,178.4,1085.2
14587.0,2011-05-10 14:22:00,195.13,1280.33
14587.0,2011-06-08 14:09:00,193.2,1473.53
14587.0,2011-11-21 11:34:00,127.61,1601.14
14589.0,2010-12-03 11:42:00,39.75,39.75
14591.0,2011-05-10 14:09:00,250.22,250.22
14591.0,2011-11-24 13:53:00,619.84,870.06
14591.0,2011-11-24 13:56:00,373.5,1243.56
14591.0,2011-11-24 13:57:00,203.58,1447.14
14592.0,2011-10-06 18:08:00,263.96,263.96
14592.0,2011-10-14 14:58:00,145.21,409.17
14592.0,2011-11-04 16:35:00,161.29,570.46
14593.0,2011-05-25 11:14:00,219.77,219.77
14593.0,2011-05-25 11:21:00,119.82,339.59
14593.0,2011-11-18 12:48:00,278.4,617.99
14594.0,2010-12-01 13:54:00,255.0,255.0
14594.0,2011-12-02 13:28:00,124.83,379.83
14595.0,2011-01-30 13:36:00,163.8,163.8
14595.0,2011-09-15 13:13:00,136.23,300.03
14595.0,2011-10-09 12:04:00,141.75,441.78
14595.0,2011-10-14 15:26:00,1091.29,1533.07
14595.0,2011-11-15 15:10:00,81.54,1614.61
14595.0,2011-11-20 12:12:00,125.99,1740.6
14597.0,2011-06-01 12:33:00,165.1,165.1
14597.0,2011-11-28 13:13:00,718.05,883.15
14598.0,2011-10-26 13:19:00,221.97,221.97
14600.0,2011-02-07 09:48:00,393.33,393.33
14601.0,2011-11-29 09:48:00,213.96,213.96
14603.0,2011-03-10 10:27:00,660.0,660.0
14606.0,2010-12-01 16:57:00,159.26,159.26
14606.0,2010-12-01 16:58:00,39.06,198.32
14606.0,2010-12-05 15:12:00,192.68,391.0
14606.0,2010-12-08 12:08:00,215.88,606.88
14606.0,2010-12-14 13:10:00,305.79,912.67
14606.0,2010-12-14 13:22:00,11.0,923.67
14606.0,2010-12-16 13:33:00,104.48,1028.15
14606.0,2010-12-20 14:33:00,109.88,1138.03
14606.0,2010-12-22 13:17:00,108.63,1246.66
14606.0,2011-01-04 11:34:00,339.68,1586.34
14606.0,2011-01-09 13:41:00,229.48,1815.82
14606.0,2011-01-12 13:19:00,174.15,1989.97
14606.0,2011-01-17 13:23:00,208.32,2198.29
14606.0,2011-01-19 16:08:00,116.06,2314.35
14606.0,2011-01-23 15:34:00,265.18,2579.53
14606.0,2011-01-26 12:35:00,7.8,2587.33
14606.0,2011-01-26 12:36:00,158.5,2745.83
14606.0,2011-02-01 11:16:00,3.67,2749.5
14606.0,2011-02-01 11:51:00,161.2,2910.7
14606.0,2011-02-03 13:27:00,120.75,3031.45
14606.0,2011-02-06 15:34:00,94.27,3125.72
14606.0,2011-02-08 16:25:00,103.1,3228.82
14606.0,2011-02-14 15:43:00,169.44,3398.26
14606.0,2011-02-17 12:59:00,147.33,3545.59
14606.0,2011-02-18 13:26:00,15.0,3560.59
14606.0,2011-02-20 15:43:00,113.85,3674.44
14606.0,2011-02-23 14:29:00,114.07,3788.51
14606.0,2011-02-27 14:26:00,134.72,3923.23
14606.0,2011-03-02 11:32:00,122.07,4045.3
14606.0,2011-03-07 13:33:00,106.37,4151.67
14606.0,2011-03-10 13:58:00,99.95,4251.62
14606.0,2011-03-13 14:29:00,103.89,4355.51
14606.0,2011-03-16 11:41:00,139.35,4494.86
14606.0,2011-03-21 12:53:00,131.5,4626.36
14606.0,2011-03-24 12:15:00,236.07,4862.43
14606.0,2011-03-29 17:23:00,338.41,5200.84
14606.0,2011-04-04 14:41:00,129.18,5330.02
14606.0,2011-04-06 11:34:00,146.92,5476.94
14606.0,2011-04-11 14:56:00,15.0,5491.94
14606.0,2011-04-11 15:25:00,142.84,5634.78
14606.0,2011-04-14 12:01:00,129.09,5763.87
14606.0,2011-04-19 11:02:00,117.14,5881.01
14606.0,2011-04-26 12:07:00,110.52,5991.53
14606.0,2011-04-27 11:12:00,114.84,6106.37
14606.0,2011-05-04 11:12:00,109.38,6215.75
14606.0,2011-05-08 14:59:00,97.09,6312.84
14606.0,2011-05-12 10:53:00,108.94,6421.78
14606.0,2011-05-17 13:20:00,111.14,6532.92
14606.0,2011-05-24 13:50:00,99.83,6632.75
14606.0,2011-05-29 14:18:00,149.01,6781.76
14606.0,2011-06-01 12:05:00,109.37,6891.13
14606.0,2011-06-07 10:55:00,105.6,6996.73
14606.0,2011-06-09 13:08:00,109.3,7106.03
14606.0,2011-06-13 13:55:00,134.48,7240.51
14606.0,2011-06-15 12:36:00,119.29,7359.8
14606.0,2011-06-21 11:02:00,112.09,7471.89
14606.0,2011-06-22 13:28:00,100.67,7572.56
14606.0,2011-06-29 12:59:00,145.48,7718.04
14606.0,2011-07-05 11:32:00,123.73,7841.77
14606.0,2011-07-11 11:38:00,114.11,7955.88
14606.0,2011-07-17 15:11:00,108.44,8064.32
14606.0,2011-07-20 12:14:00,111.49,8175.81
14606.0,2011-07-25 11:53:00,124.44,8300.25
14606.0,2011-07-25 17:04:00,120.0,8420.25
14606.0,2011-07-29 11:07:00,111.17,8531.42
14606.0,2011-08-02 12:31:00,124.11,8655.53
14606.0,2011-08-08 13:11:00,211.85,8867.38
14606.0,2011-08-15 13:07:00,112.33,8979.71
14606.0,2011-08-19 11:15:00,113.05,9092.76
14606.0,2011-08-26 11:19:00,110.85,9203.61
14606.0,2011-08-28 15:17:00,125.77,9329.38
14606.0,2011-09-02 13:54:00,113.31,9442.69
14606.0,2011-09-07 12:41:00,121.5,9564.19
14606.0,2011-09-11 13:07:00,97.73,9661.92
14606.0,2011-09-14 13:31:00,64.26,9726.18
14606.0,2011-09-19 11:59:00,47.38,9773.56
14606.0,2011-09-21 16:15:00,106.39,9879.95
14606.0,2011-09-28 13:00:00,109.96,9989.91
14606.0,2011-10-04 11:29:00,117.94,10107.85
14606.0,2011-10-10 12:35:00,111.55,10219.4
14606.0,2011-10-14 10:25:00,115.27,10334.67
14606.0,2011-10-20 12:57:00,112.24,10446.91
14606.0,2011-10-26 12:15:00,115.15,10562.06
14606.0,2011-10-28 13:18:00,112.47,10674.53
14606.0,2011-11-02 12:45:00,113.01,10787.54
14606.0,2011-11-07 14:28:00,106.44,10893.98
14606.0,2011-11-10 11:37:00,111.39,11005.37
14606.0,2011-11-14 12:18:00,109.65,11115.02
14606.0,2011-11-18 12:39:00,129.14,11244.16
14606.0,2011-11-21 13:20:00,110.92,11355.08
14606.0,2011-11-24 13:54:00,110.57,11465.65
14606.0,2011-11-28 11:18:00,192.2,11657.85
14606.0,2011-11-30 14:00:00,143.09,11800.94
14606.0,2011-12-06 12:56:00,230.06,12031.0
14606.0,2011-12-08 19:28:00,125.65,12156.65
14607.0,2011-03-23 15:22:00,495.0,495.0
14607.0,2011-10-24 09:52:00,2949.28,3444.28
14607.0,2011-10-24 09:54:00,1044.0,4488.28
14607.0,2011-10-24 09:55:00,2199.12,6687.4
14607.0,2011-10-24 10:30:00,1434.0,8121.4
14607.0,2011-10-24 10:32:00,765.12,8886.52
14607.0,2011-10-24 10:36:00,967.68,9854.2
14607.0,2011-10-24 10:38:00,1048.0,10902.2
14607.0,2011-10-24 10:43:00,1116.0,12018.2
14607.0,2011-10-25 12:22:00,432.0,12450.2
14607.0,2011-11-03 14:32:00,1000.0,13450.2
14607.0,2011-11-21 12:38:00,45.3,13495.5
14607.0,2011-11-22 09:34:00,2000.0,15495.5
14607.0,2011-11-24 10:35:00,1074.0,16569.5
14608.0,2010-12-12 14:49:00,204.0,204.0
14608.0,2011-09-15 11:46:00,586.95,790.95
14608.0,2011-11-10 18:37:00,486.65,1277.6
14608.0,2011-12-05 16:52:00,507.55,1785.15
14609.0,2011-02-16 12:10:00,144.0,144.0
14609.0,2011-06-15 09:33:00,151.2,295.2
14609.0,2011-07-19 17:04:00,191.16,486.36
14609.0,2011-09-28 12:54:00,115.2,601.56
14616.0,2011-01-26 12:42:00,237.6,237.6
14616.0,2011-02-28 10:07:00,10.08,247.68
14616.0,2011-04-11 09:54:00,158.4,406.08
14618.0,2011-01-06 11:59:00,211.8,211.8
14618.0,2011-11-29 08:41:00,257.4,469.2
14618.0,2011-11-30 13:45:00,84.24,553.44
14619.0,2011-04-08 07:37:00,394.44,394.44
14620.0,2011-03-01 08:30:00,235.35,235.35
14620.0,2011-05-18 11:58:00,177.43,412.78
14621.0,2010-12-16 13:00:00,305.7,305.7
14621.0,2011-06-05 13:05:00,330.61,636.31
14621.0,2011-07-06 12:31:00,366.6,1002.91
14621.0,2011-11-09 15:02:00,482.59,1485.5
14621.0,2011-12-08 16:22:00,302.86,1788.36
14622.0,2011-06-08 12:42:00,320.58,320.58
14623.0,2011-04-18 13:54:00,192.68,192.68
14623.0,2011-06-06 13:46:00,205.18,397.86
14623.0,2011-08-15 13:51:00,210.85,608.71
14623.0,2011-10-27 09:27:00,118.2,726.91
14623.0,2011-11-07 13:56:00,162.34,889.25
14624.0,2011-10-11 14:39:00,210.25,210.25
14624.0,2011-10-13 13:44:00,15.6,225.85
14625.0,2010-12-13 15:36:00,585.53,585.53
14625.0,2011-05-27 15:32:00,314.1,899.63
14626.0,2011-04-20 13:18:00,586.9,586.9
14626.0,2011-08-09 10:20:00,984.39,1571.29
14626.0,2011-10-06 10:52:00,610.91,2182.2
14626.0,2011-11-16 10:37:00,609.07,2791.27
14628.0,2011-04-11 14:43:00,331.58,331.58
14628.0,2011-09-09 14:58:00,340.38,671.96
14629.0,2011-10-23 16:13:00,604.83,604.83
14629.0,2011-12-05 16:55:00,354.18,959.01
14631.0,2011-02-14 09:31:00,309.5,309.5
14631.0,2011-04-18 16:49:00,320.58,630.08
14631.0,2011-10-20 11:17:00,376.9,1006.98
14632.0,2011-03-22 08:49:00,114.56,114.56
14633.0,2011-03-18 17:07:00,344.9,344.9
14636.0,2011-03-16 09:52:00,300.19,300.19
14636.0,2011-11-03 16:12:00,309.66,609.85
14638.0,2011-10-20 10:10:00,443.6,443.6
14639.0,2010-12-13 13:50:00,676.54,676.54
14639.0,2011-02-21 13:21:00,558.59,1235.13
14639.0,2011-08-11 13:39:00,534.34,1769.47
14639.0,2011-08-11 13:41:00,219.76,1989.23
14639.0,2011-10-18 15:05:00,948.16,2937.39
14639.0,2011-10-18 15:06:00,47.1,2984.49
14640.0,2011-04-26 12:31:00,413.45,413.45
14640.0,2011-06-22 15:41:00,406.3,819.75
14640.0,2011-07-15 11:38:00,185.07,1004.82
14640.0,2011-08-04 11:38:00,496.24,1501.06
14640.0,2011-10-11 15:10:00,306.07,1807.13
14640.0,2011-11-15 13:07:00,317.95,2125.08
14641.0,2011-11-18 10:42:00,110.46,110.46
14642.0,2011-10-12 11:08:00,96.12,96.12
14643.0,2010-12-16 17:53:00,357.94,357.94
14643.0,2011-06-22 14:41:00,335.87,693.81
14644.0,2011-02-14 14:14:00,187.5,187.5
14644.0,2011-10-03 08:30:00,643.26,830.76
14645.0,2011-03-09 09:52:00,240.1,240.1
14645.0,2011-07-06 09:15:00,356.99,597.09
14646.0,2010-12-20 10:09:00,70.96,70.96
14646.0,2010-12-21 15:05:00,8520.92,8591.88
14646.0,2011-01-14 12:24:00,10389.06,18980.94
14646.0,2011-01-19 12:34:00,7722.04,26702.98
14646.0,2011-01-20 09:54:00,305.28,27008.26
14646.0,2011-01-21 11:18:00,8060.3,35068.56
14646.0,2011-02-08 09:41:00,1306.28,36374.84
14646.0,2011-02-21 10:28:00,11956.1,48330.94
14646.0,2011-02-21 10:32:00,6323.38,54654.32
14646.0,2011-02-22 15:45:00,3211.7,57866.02
14646.0,2011-03-25 12:34:00,1407.86,59273.88
14646.0,2011-03-29 11:04:00,2527.94,61801.82
14646.0,2011-03-29 11:14:00,15719.56,77521.38
14646.0,2011-03-30 09:06:00,1807.04,79328.42
14646.0,2011-04-05 11:01:00,1129.2,80457.62
14646.0,2011-04-05 11:03:00,1155.0,81612.62
14646.0,2011-04-28 09:03:00,692.36,82304.98
14646.0,2011-05-11 14:37:00,536.4,82841.38
14646.0,2011-05-11 14:38:00,288.0,83129.38
14646.0,2011-05-12 10:10:00,1792.72,84922.1
14646.0,2011-05-12 10:13:00,14415.74,99337.84
14646.0,2011-05-12 10:15:00,270.0,99607.84
14646.0,2011-05-18 13:20:00,732.4,100340.24
14646.0,2011-05-25 12:19:00,1392.0,101732.24
14646.0,2011-05-26 15:19:00,8980.88,110713.12
14646.0,2011-06-01 09:18:00,1799.6,112512.72
14646.0,2011-06-01 10:24:00,3623.2,116135.92
14646.0,2011-06-19 11:08:00,5683.06,121818.98
14646.0,2011-06-20 09:53:00,154.67,121973.65
14646.0,2011-06-28 08:45:00,10174.94,132148.59
14646.0,2011-06-28 08:50:00,1113.6,133262.19
14646.0,2011-06-28 11:22:00,2739.92,136002.11
14646.0,2011-07-20 12:51:00,26.02,136028.13
14646.0,2011-08-09 13:50:00,12341.21,148369.34
14646.0,2011-08-09 13:51:00,157.5,148526.84
14646.0,2011-08-11 16:12:00,19150.66,167677.5
14646.0,2011-08-12 12:36:00,825.6,168503.1
14646.0,2011-08-23 13:55:00,424.8,168927.9
14646.0,2011-08-26 14:17:00,6429.64,175357.54
14646.0,2011-08-26 14:20:00,998.4,176355.94
14646.0,2011-09-08 11:27:00,1944.6,178300.54
14646.0,2011-09-08 11:28:00,2.08,178302.62
14646.0,2011-09-13 11:47:00,8281.12,186583.74
14646.0,2011-09-19 11:46:00,10267.88,196851.62
14646.0,2011-09-19 11:54:00,5350.4,202202.02
14646.0,2011-09-22 11:44:00,904.62,203106.64
14646.0,2011-10-06 09:10:00,788.16,203894.8
14646.0,2011-10-06 09:11:00,23.39,203918.19
14646.0,2011-10-06 10:34:00,30.0,203948.19
14646.0,2011-10-20 12:03:00,20277.92,224226.11
14646.0,2011-10-20 12:24:00,4311.48,228537.59
14646.0,2011-10-20 12:26:00,1244.16,229781.75
14646.0,2011-10-21 08:40:00,2314.48,232096.23
14646.0,2011-10-21 14:41:00,930.12,233026.35
14646.0,2011-10-21 14:42:00,81.02,233107.37
14646.0,2011-10-27 12:09:00,4534.22,237641.59
14646.0,2011-10-27 12:11:00,4992.0,242633.59
14646.0,2011-10-27 12:12:00,469.0,243102.59
14646.0,2011-11-02 14:09:00,3949.66,247052.25
14646.0,2011-11-02 14:10:00,449.28,247501.53
14646.0,2011-11-02 14:13:00,87.97,247589.5
14646.0,2011-11-10 10:32:00,8111.2,255700.7
14646.0,2011-11-10 10:33:00,1549.12,257249.82
14646.0,2011-11-10 17:27:00,162.8,257412.62
14646.0,2011-11-16 11:41:00,232.5,257645.12
14646.0,2011-11-18 14:08:00,166.0,257811.12
14646.0,2011-11-22 13:47:00,588.24,258399.36
14646.0,2011-11-23 10:58:00,7952.68,266352.04
14646.0,2011-11-23 11:04:00,290.0,266642.04
14646.0,2011-11-23 11:06:00,1835.96,268478.0
14646.0,2011-12-07 15:16:00,10901.54,279379.54
14646.0,2011-12-07 15:19:00,575.88,279955.42
14646.0,2011-12-08 12:12:00,250.6,280206.02
14647.0,2011-05-22 13:40:00,243.22,243.22
14649.0,2011-05-11 14:37:00,401.77,401.77
14649.0,2011-05-11 14:42:00,182.45,584.22
14649.0,2011-09-28 15:42:00,319.08,903.3
14649.0,2011-12-05 12:30:00,513.99,1417.29
14651.0,2011-05-12 16:29:00,416.32,416.32
14651.0,2011-10-03 15:52:00,238.28,654.6
14652.0,2011-09-23 14:21:00,114.18,114.18
14653.0,2011-01-05 13:40:00,212.15,212.15
